map_id,participant,agent_type,distance,duration,speed,angle,num_cars,distractors,accumulated_head_turns,end_x,end_z,end_to_target_dist,estimate_correct,estimate_to_target_dist,idx
M0068,p09,human,0.011800427375708737,1.077,0.010956757080509506,front,12,0,14.363983154296875,36.90834426879883,9.312405586242676,10.227941442252181,1,1.5226922569860235,176
M0068,p10,human,1.484676788626443,3.658,0.40587118333144967,front,12,0,75.67349243164062,35.460365295410156,9.069462776184082,8.9481316630634,1,0.7222207001023808,229
M0068,p11,human,0.05771408303440435,2.124,0.0271723554775915,front,12,0,100.98977661132812,36.962886810302734,9.2854585647583,10.288104866623772,1,1.5147625702773277,43
M0068,p12,human,0.05086960708132789,1.551,0.03279794138061115,front,12,0,13.56488037109375,36.913639068603516,9.2633695602417,10.248023613858992,1,0.26489542636707947,37
M0068,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0068,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0068,agent_3,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,6.917111639066059e-07,219
M0068,agent_4,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.4987705797736977,219
M0068,agent_5,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0068,agent_6,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.4987705797736977,219
M0068,agent_7,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,6.917111639066059e-07,219
M0068,agent_8,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,6.917111639066059e-07,219
M0068,agent_9,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0068,agent_10,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0068,agent_11,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,6.917111639066059e-07,219
M0068,agent_12,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,36.916666666666664,9.321428571428571,10.233125173949496,1,1.083332697550491,219
M0069,p01,human,0.17877736679522271,1.568,0.1140161778030757,front,12,0,39.12725830078125,26.261747360229492,13.456480979919434,12.119520134039153,1,2.7291065995856894,185
M0069,p02,human,1.4654244614644927,5.676,0.2581790805962813,front,12,0,145.13217163085938,26.972124099731445,12.296897888183594,10.790045994337557,1,1.2888270395440506,15
M0069,p03,human,0.6186965206792282,2.881,0.2147506146057717,front,12,0,67.98988342285156,26.147932052612305,12.843775749206543,11.587301421368068,1,2.071266120244006,114
M0069,p04,human,0.412058073986816,2.663,0.15473453773444087,front,12,0,170.3892364501953,26.432260513305664,13.24338150024414,11.861198098556768,1,2.364373627901136,39
M0069,p05,human,0.05671167490528095,1.747,0.03246232106770518,front,12,0,25.135604858398438,26.13983917236328,13.480255126953125,12.1841114624321,1,2.9530436599663434,234
M0069,p06,human,0.11156612362199804,3.872,0.028813564985020156,front,12,0,57.38494873046875,26.001232147216797,13.38437557220459,12.14408609134648,1,3.02548701920254,36
M0069,p07,human,0.014735750537365512,1.775,0.008301831288656627,front,12,0,146.966796875,26.068862915039062,13.451313018798828,12.182165765775874,1,0.26230042752643606,46
M0069,p08,human,0.4264094368598621,2.694,0.15828115696357167,front,12,0,166.11289978027344,26.26628303527832,13.074217796325684,11.759551457739727,1,1.9555210448315843,40
M0069,p09,human,0.31108306867051644,3.013,0.10324695276153882,front,12,0,151.416259765625,26.294328689575195,13.235210418701172,11.900575240277789,1,2.1112097322947703,135
M0069,p10,human,3.667832657376903,5.358,0.6845525676328673,front,12,0,184.2635040283203,27.465726852416992,10.067682266235352,8.523386400452752,1,1.7122704943194391,5
M0069,p11,human,0.05241814532098996,2.342,0.02238178707130229,front,12,0,106.16871643066406,26.118000030517578,13.42352294921875,12.138722211100305,1,3.2854680597556625,123
M0069,p12,human,0.05499370443963651,1.213,0.04533693688345961,front,12,0,17.475204467773438,26.131521224975586,13.439671516418457,12.149049939740738,1,2.0250115777913624,145
M0069,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,26.083333333333332,13.464285714285715,12.189133148886667,1,1.035714251654685,183
M0069,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,26.083333333333332,13.464285714285715,12.189133148886667,1,1.035714251654685,183
M0069,agent_3,agent,1.0357142857142865,3.0534351145038165,0.33919642857142884,front,12,0,30.0,26.083333333333336,11.392857142857142,10.279435953148242,1,6.366945412337528e-07,183
M0069,agent_4,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,1.035714251654685,183
M0069,agent_5,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,1.035714251654685,183
M0069,agent_6,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,1.035714251654685,183
M0069,agent_7,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,1.035714251654685,183
M0069,agent_8,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,26.083333333333332,13.464285714285715,12.189133148886667,1,1.035714251654685,183
M0069,agent_9,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,6.366945412337528e-07,183
M0069,agent_10,agent,0.0,2.2900763358778624,0.0,front,12,0,30.0,26.083333333333332,12.428571428571429,11.227118113587725,1,1.035714251654685,183
M0069,agent_11,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,26.083333333333332,13.464285714285715,12.189133148886667,1,1.035714251654685,183
M0069,agent_12,agent,0.0,1.5267175572519083,0.0,front,12,0,0.0,26.083333333333332,13.464285714285715,12.189133148886667,1,6.366945412337528e-07,183
M0070,p01,human,0.20698649202828134,2.666,0.07763934434669217,front,12,0,97.51426696777344,24.935935974121094,-9.125982284545898,8.140321196854678,1,0.8626924326423767,172
M0070,p02,human,0.508058138229771,2.761,0.18401236444395905,front,12,0,98.35527420043945,25.48968505859375,-9.48124885559082,8.056324714927731,1,0.8834992625833891,146
M0070,p03,human,0.07089844788591361,0.903,0.07851433874409038,front,12,0,54.3083381652832,24.9566593170166,-9.262150764465332,8.227745427279801,1,1.335859430875832,163
M0070,p04,human,0.0984684037835446,1.205,0.08171651766269261,front,12,0,50.70374298095703,24.9742488861084,-9.226092338562012,8.189105341871244,1,0.44372684655300115,218
M0070,p05,human,0.06180213941483748,1.44,0.04291815237141492,front,12,0,52.87725067138672,24.971826553344727,-9.267168045043945,8.221446734760669,1,0.5069640461797426,114
M0070,p06,human,0.08747966343397935,1.105,0.07916711622984557,front,12,0,40.33445739746094,25.028581619262695,-9.23876667022705,8.162613758874539,1,0.43272259128105023,268
M0070,p07,human,0.07605314603804518,2.215,0.034335506111984285,front,12,0,66.79801559448242,25.000137329101562,-9.244601249694824,8.185791217797757,1,0.3934496363502837,6
M0070,p08,human,0.31624947910590623,2.013,0.15710356637153813,front,12,0,63.26736068725586,25.24951171875,-9.12716293334961,7.933481239857603,1,0.5913328602945406,91
M0070,p09,human,0.09246777172497797,3.038,0.030437054550683997,front,12,0,146.02904891967773,24.95893669128418,-9.403898239135742,8.332822872659536,1,0.3109906897134903,48
M0070,p10,human,2.4761887524045663,5.814,0.42590105820511975,front,12,0,112.79555892944336,26.831985473632812,-7.522994041442871,5.687677538134967,0,4.576762331581058,182
M0070,p11,human,0.25573233524065725,1.329,0.19242463148281208,front,12,0,50.91786575317383,25.032825469970703,-9.070816993713379,8.034372880321586,1,1.4801215907461753,256
M0070,p12,human,0.1673963321171584,1.226,0.13653860694711126,front,12,0,52.038028717041016,25.035978317260742,-9.156028747558594,8.095728501049754,1,0.7811220959790339,208
M0070,agent_1,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_2,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_3,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_4,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_5,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,6.394217297418212e-07,170
M0070,agent_6,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_7,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_8,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_9,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_10,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_11,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0070,agent_12,agent,0.0,2.2900763358778624,0.0,front,12,0,29.999999999999996,25.0,-9.32142857142857,8.24364100275337,1,1.4987707209942889,170
M0071,p01,human,0.05707993530471197,1.075,0.05309761423694137,front,12,2,47.761871337890625,30.44947052001953,-6.165113925933838,4.486423069087103,1,0.40251578793955795,73
M0071,p02,human,0.3251581000909301,2.452,0.1326093393519291,front,12,2,159.7742156982422,30.179616928100586,-5.990085124969482,4.170039428577518,1,0.29671159381635687,134
M0071,p03,human,0.0743355315089634,1.842,0.040355880298025726,front,12,2,53.636016845703125,30.436784744262695,-6.287082195281982,4.561325482861672,1,0.6368105339298176,173
M0071,p04,human,0.11070087113469189,1.52,0.07282952048334992,front,12,2,55.40765380859375,30.411434173583984,-6.325039386749268,4.5698334692559035,1,0.24685414208576167,200
M0071,p05,human,0.10881748614202733,1.839,0.05917209686896538,front,12,2,80.39492797851562,30.483915328979492,-6.133294105529785,4.4901819419205955,1,0.8425015804520114,242
M0071,p06,human,0.05442678295977061,1.551,0.03509141390056132,front,12,2,48.7572021484375,30.444047927856445,-6.167749404907227,4.484255135677237,1,0.369018471813106,239
M0071,p07,human,0.1029607637119912,1.192,0.0863764796241537,front,12,2,76.45364379882812,30.519201278686523,-6.201711177825928,4.562438520959325,1,0.5151751824962543,166
M0071,p08,human,0.15459373506328747,2.087,0.07407462149654406,front,12,2,101.28680419921875,30.474857330322266,-6.079883575439453,4.447619211094316,1,0.7240641337029095,50
M0071,p09,human,0.03000239492609221,1.219,0.024612301005818054,front,12,2,45.007568359375,30.424047470092773,-6.183160305023193,4.480225079289358,1,0.6366219364254387,202
M0071,p11,human,0.12681413826027182,3.604,0.03518705279141837,front,12,2,122.51141357421875,30.463197708129883,-6.096702575683594,4.450234600839952,1,0.9212866368978151,210
M0071,p12,human,0.6771418011062479,3.103,0.21822165681799802,front,12,2,176.55402374267578,29.73713493347168,-6.271572113037109,4.0768765573183074,1,0.8518990323488185,117
M0071,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_3,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_4,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,6.394217297418212e-07,71
M0071,agent_5,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_6,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,2.071428639548264,71
M0071,agent_7,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_8,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,2.071428639548264,71
M0071,agent_9,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_10,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_11,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,1.0357143538340767,71
M0071,agent_12,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,30.416666666666668,-6.214285714285715,4.496314095341693,1,2.3376112470473607,71
M0072,p01,human,2.6955268643115122,9.678,0.27852106471497334,front,12,2,229.38052368164062,33.140350341796875,10.4887113571167,3.343877147784942,1,0.1776677303279862,264
M0072,p02,human,3.4388557862509876,5.651,0.6085393357372125,front,12,2,160.2802734375,32.39244079589844,10.243045806884766,2.946219502368176,1,0.3263319907831948,123
M0072,p03,human,3.1517763793254083,5.2,0.6061108421779631,front,12,2,187.62771606445312,32.81190490722656,9.456650733947754,3.8169992807760105,1,0.7786746883455592,37
M0072,p04,human,0.10763811022633657,3.091,0.034823070277041915,front,12,2,149.92166137695312,35.72507095336914,10.33819580078125,5.705158562694843,0,3.583726016542384,7
M0072,p05,human,3.8954955346477096,9.778,0.3983938980003794,front,12,2,372.55513191223145,31.959095001220703,9.931159973144531,2.9353283406142823,1,0.5564045536720519,37
M0072,p06,human,2.0333186837647976,5.258,0.3867095252500566,front,12,2,241.092041015625,34.3476676940918,8.969425201416016,5.2362647547725105,1,0.6772424763364083,105
M0072,p07,human,3.0345570301151374,5.088,0.5964145106358367,front,12,2,180.12008666992188,32.849327087402344,9.816495895385742,3.56942289879436,1,0.39919942905720135,109
M0072,p08,human,0.23521242896577893,5.546,0.04241118445109609,front,12,2,158.4410400390625,35.90354537963867,10.58122730255127,5.789518659997282,1,0.9723009007028365,35
M0072,p09,human,0.48413375897692373,4.555,0.1062862259005321,front,12,2,181.56687545776367,36.2250862121582,10.075690269470215,6.266880885520956,0,3.294813334700981,264
M0072,p10,human,2.9954793373362243,8.358,0.3583966663479569,front,12,2,509.98365926742554,32.91925811767578,9.662008285522461,3.730528150947024,1,0.23010528678266914,224
M0072,p11,human,3.2399832339421786,29.844,0.10856397379514068,front,12,2,684.5759515762329,32.627132415771484,9.875924110412598,3.3767101386859393,1,1.0111652174063208,104
M0072,p12,human,3.034871108836669,5.886,0.5156084112872357,front,12,2,203.38272094726562,33.10983657836914,9.01589584350586,4.347358290560585,1,0.30418698865265575,204
M0072,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,0,2.4014895056102614,262
M0072,agent_3,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,0,2.4014895056102614,262
M0072,agent_4,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_5,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,0,2.4014895056102614,262
M0072,agent_6,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,0,2.4014895056102614,262
M0072,agent_7,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_8,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_9,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,1.0357145581928575,262
M0072,agent_10,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_11,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,1,6.917111639066059e-07,262
M0072,agent_12,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,35.833333333333336,10.357142857142858,5.799232890718885,0,2.4014895056102614,262
M0073,p01,human,0.01828812241811772,0.789,0.02317886238037734,front,12,2,21.541488647460938,27.18431854248047,7.251177787780762,10.358335754619356,0,7.566475292902438,82
M0073,p02,human,4.31784081917959,9.901,0.436101486635652,front,12,2,234.83998107910156,29.217222213745117,3.4491078853607178,6.869439959040895,1,0.6903192499211307,163
M0073,p03,human,0.007080611527940347,0.761,0.00930435154788482,front,12,2,14.39739990234375,27.176010131835938,7.245145797729492,10.352292940040325,0,6.4912456278219715,246
M0073,p04,human,0.06996968551341584,0.98,0.07139763827899576,front,12,2,12.218215942382812,27.098705291748047,7.232457160949707,10.339823431996425,0,7.305490806170464,194
M0073,p05,human,6.430449096554154,14.202,0.4527847554255847,front,12,2,271.44561767578125,29.225196838378906,1.1596760749816895,4.737435325811942,1,1.3853328290390572,231
M0073,p06,human,0.007590641603774159,0.983,0.007721914144226001,front,12,2,0.9471282958984375,27.166147232055664,7.242913722991943,10.350056661256847,0,7.548709871211777,35
M0073,p07,human,0.06330188200845092,2.079,0.030448235694300586,front,12,2,262.5973663330078,27.10325050354004,7.264582633972168,10.371919427241467,0,5.886452609073226,37
M0073,p08,human,0.13068532544950548,2.12,0.06164402143844598,front,12,2,7.1230010986328125,27.0389347076416,7.218747138977051,10.326680052645054,0,6.389821006868702,14
M0073,p09,human,0.028539066886027763,1.094,0.02608689843329777,front,12,2,2.1307220458984375,27.19445037841797,7.256653785705566,10.36383395448998,0,7.064145924901336,208
M0073,p10,human,1.6433781164417063,6.91,0.23782606605523968,front,12,2,193.7823028564453,28.378101348876953,6.144064426422119,9.33018826142023,0,6.292528415112658,130
M0073,p11,human,0.0023840570415065796,0.888,0.0026847489206155177,front,12,2,1.1397552490234375,27.167911529541016,7.251699447631836,10.358842447770748,0,7.705613454858025,58
M0073,p12,human,0.008114744148660013,1.206,0.006728643572686578,front,12,2,2.62860107421875,27.1589412689209,7.245957374572754,10.353103181674333,0,6.852038307137235,38
M0073,agent_1,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_2,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_3,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_4,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_5,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_6,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_7,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_8,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_9,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_10,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,4.2821578210201325,80
M0073,agent_11,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0073,agent_12,agent,0.0,2.2900763358778624,0.0,front,12,2,30.0,27.166666666666668,7.25,10.35714292526247,0,7.250000068119622,80
M0074,p01,human,0.15140831283144596,1.538,0.09844493682148632,front,12,2,45.138946533203125,37.83511734008789,6.207073211669922,7.488859316957782,1,1.2955350800513443,30
M0074,p02,human,0.990066639747049,3.106,0.31875938176015745,front,12,2,134.9053134918213,37.13455581665039,6.699036598205566,6.697299368551671,1,0.20818388055472997,245
M0074,p03,human,0.05478331953023793,1.105,0.04957766473324699,front,12,2,43.7318115234375,37.96284484863281,6.178335189819336,7.584365002541469,1,0.4038312086210201,165
M0074,p04,human,0.2551475510317673,2.437,0.10469739476067595,front,12,2,158.33575439453125,37.760467529296875,6.2991132736206055,7.370851762542936,1,0.9990598629356927,32
M0074,p05,human,0.09740328288592962,1.773,0.05493698978337824,front,12,2,47.1492919921875,37.901527404785156,6.207075595855713,7.526024746730279,1,0.6125428720925604,157
M0074,p06,human,0.05546661849296459,0.994,0.055801427055296365,front,12,2,32.711318001151085,37.94977951049805,6.20926570892334,7.551477455715263,1,0.8175248164137391,86
M0074,p07,human,0.07662944962688235,1.998,0.03835307789133251,front,12,2,190.59025222063065,37.94272232055664,6.169075012207031,7.580629253447751,1,0.9499006307745899,154
M0074,p08,human,0.10088390509860705,1.521,0.06632735377949182,front,12,2,62.12510649859905,37.90808868408203,6.175215244293213,7.556064909632712,1,0.2437757425007586,234
M0074,p09,human,0.05706805598140093,1.66,0.03437834697674755,front,12,2,48.016876220703125,38.05415344238281,6.206106662750244,7.613744164469289,1,0.30732462205082317,118
M0074,p10,human,1.1005487512629477,3.77,0.29192274569308957,front,12,2,97.53826792538166,37.01190185546875,6.698755741119385,6.634861030624656,1,0.45864211118685017,218
M0074,p11,human,0.336011502543427,1.659,0.20253857898940747,front,12,2,45.84967041015625,37.662078857421875,6.211639881134033,7.390098082343666,1,0.12687828772219623,53
M0074,p12,human,0.06050766390485371,1.216,0.04975959202701785,front,12,2,49.024017333984375,37.99754333496094,6.150866985321045,7.626667568464715,1,0.628147609150488,100
M0074,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987719584330017,28
M0074,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987719584330017,28
M0074,agent_3,agent,0.0,2.2900763358778624,0.0,front,12,2,30.000000000000057,38.0,6.214285714285715,7.575956512733913,1,1.4987719584330017,28
M0074,agent_4,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.035714558193443,28
M0074,agent_5,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987723350209268,28
M0074,agent_6,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.3004322132100713e-06,28
M0074,agent_7,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987719584330017,28
M0074,agent_8,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987719584330017,28
M0074,agent_9,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.0833346048991204,28
M0074,agent_10,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.3004322132100713e-06,28
M0074,agent_11,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.3004322132100713e-06,28
M0074,agent_12,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,38.0,6.214285714285715,7.575956512733913,1,1.4987723350209268,28
M0075,p01,human,0.06779860364279287,2.43,0.027900659935305706,front,12,2,91.094970703125,25.016633987426758,7.187591075897217,7.438781163000059,1,1.3698369600420388,199
M0075,p02,human,3.0761486407781007,4.652,0.6612529322394886,front,12,2,96.3061752319336,28.055828094482422,6.906517028808594,5.38067249347195,1,1.6681571280183034,111
M0075,p03,human,0.9538460206183568,4.316,0.22100232173733939,front,12,2,417.5646057128906,25.912025451660156,6.97890567779541,6.661465201575267,1,1.8117398006853072,19
M0075,p04,human,0.24952008120176233,1.431,0.1743676318670596,front,12,2,55.29962158203125,25.039548873901367,7.008542060852051,7.299895811837055,1,2.355115136662077,178
M0075,p05,human,0.0882520816498724,1.888,0.046743687314551065,front,12,2,57.13066101074219,24.93134117126465,7.193719863891602,7.505108743337883,1,1.7734153393496102,53
M0075,p06,human,0.05067785947206709,1.565,0.03238201883199175,front,12,2,38.53612518310547,24.983070373535156,7.20271110534668,7.47355488104502,1,2.0247538344905465,24
M0075,p07,human,0.0900644400214816,1.549,0.0581436023379481,front,12,2,51.580322265625,24.981781005859375,7.1633992195129395,7.4475593762688685,1,1.889580682298467,241
M0075,p08,human,0.18749173135699404,1.114,0.16830496531148476,front,12,2,42.770545959472656,25.0001277923584,7.0619306564331055,7.365052470267495,1,0.7391512926395268,187
M0075,p09,human,0.2941961920798031,2.461,0.11954335314091959,front,12,2,46.928009033203125,25.165245056152344,7.492402076721191,7.547474833890368,1,1.5797045133065535,165
M0075,p10,human,0.3896379989196573,2.121,0.18370485569055034,front,12,2,68.78463745117188,25.29073143005371,6.9942450523376465,7.106991485293709,1,0.024287225829888782,195
M0075,p11,human,0.03596581676327782,2.807,0.012812902302557114,front,12,2,131.921142578125,24.977853775024414,7.2245869636535645,7.492377494552452,1,2.6105350126671816,178
M0075,p12,human,0.06796635721382521,1.885,0.03605642292510621,front,12,2,59.688560485839844,24.938554763793945,7.231364727020264,7.525599280847461,1,1.7613417025762776,54
M0075,agent_1,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.035714251654685,197
M0075,agent_2,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.035714251654685,197
M0075,agent_3,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.035714251654685,197
M0075,agent_4,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.0833326975504574,197
M0075,agent_5,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.035714251654685,197
M0075,agent_6,agent,0.0,1.5267175572519083,0.0,front,12,2,0.0,25.0,7.25,7.493855702087467,1,1.035714251654685,197
