"map_id","participant","agent_type","distance","duration","speed","angle","num_cars","distractors","accumulated_head_turns","end_x","end_z","end_to_target_dist","estimate_correct","estimate_to_target_dist","idx","actor"
"M0086","p08","human",0.211104681021634,1.761,0.11987772914346,"front","12","4",63.328125,32.7935028076172,8.27535820007324,12.6973471237211,0,8.01938566058199,239,"human"
"M0086","p09","human",0.363910499023362,6.578,0.0553223622717181,"front","12","4",284.968444824219,32.2305374145508,8.19680976867676,12.3863691167806,0,7.41593405890377,40,"human"
"M0086","p10","human",2.27637867679148,10.901,0.208822922373312,"front","12","4",487.638000488281,31.3924617767334,6.34326457977295,10.3521761816958,0,7.59841811297273,131,"human"
"M0086","p11","human",1.42370100535466,18.675,0.0762356629373312,"front","12","4",404.889846801758,31.1654644012451,8.13880157470703,11.9357302291564,1,1.93795775042902,105,"human"
"M0086","p12","human",1.02027099661317,7.873,0.129591133826137,"front","12","4",90.421875,31.6091423034668,8.58580684661865,12.5084239534882,0,7.73065790781931,17,"human"
"M0087","p01","human",0.144025622047478,2.158,0.0667403253232056,"front","12","4",58.8390213660896,36.7764434814453,3.0777952671051,11.3085714897279,1,1.78694507951764,230,"human"
"M0087","p02","human",5.87665925130756,9.522,0.617166483019067,"front","12","4",289.204010009766,32.155158996582,6.56707096099854,6.11388164077486,1,0.24702549358464,68,"human"
"M0087","p03","human",0.0476484978707682,4.312,0.0110502082260594,"front","12","4",96.0860290527344,36.8960723876953,3.06882858276367,11.3836504679735,1,0.431721970478397,123,"human"
"M0087","p04","human",0.00729884406255006,4.12,0.00177156409285196,"front","12","4",138.71651250124,36.9252853393555,3.10603618621826,11.3697754475586,1,0.489554027275139,77,"human"
"M0087","p05","human",2.13338674190274,11.867,0.179774731769002,"front","12","4",266.900191307068,34.79296875,3.29127264022827,10.1312516312761,1,0.506284009365252,173,"human"
"M0087","p06","human",0.0134900357418189,1.437,0.00938763795533672,"front","12","4",15.9271539449692,36.9309349060059,3.10799551010132,11.3714044650896,1,0.512286866231231,133,"human"
"M0087","p07","human",0.0184058374442833,3.857,0.00477206052483362,"front","12","4",124.214348196983,36.9038887023926,3.09935617446899,11.3630242599026,1,0.486417973529925,216,"human"
"M0087","p08","human",0.262719467817235,2.425,0.108337924873087,"front","12","4",115.04182767868,36.818302154541,3.35179972648621,11.1071479029468,1,1.47004306814015,147,"human"
"M0087","p09","human",0.251648046064081,1.709,0.14724871039443,"front","12","4",40.3019692637026,36.6660423278809,3.1087954044342,11.2210932765229,1,1.16324932868193,184,"human"
"M0087","p10","human",2.24590066804441,6.632,0.33864605971719,"front","12","4",128.288611121476,35.5720100402832,4.90197896957397,9.12289263341158,1,0.809369096891557,105,"human"
"M0087","p11","human",0.837320509360564,7.942,0.105429427015936,"front","12","4",174.4787068367,36.2046432495117,3.55386352539062,10.595335081368,1,0.767395997145408,116,"human"
"M0087","p12","human",2.08161467828563,8.425,0.247075926206009,"front","12","4",119.921997070312,35.6302261352539,4.74522018432617,9.28520864016631,1,2.293001319245,63,"human"
